[2022-04-05 10:56:17 PM-MyTrain_Val.py-INFO:Network-Train]
[2022-04-05 11:37:22 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [002/100], Step [0180/0548], Total_loss: 0.3878 Loss1: 0.3221 Loss2: 0.0657]
[2022-04-05 11:37:30 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [002/100], Step [0200/0548], Total_loss: 0.3841 Loss1: 0.3147 Loss2: 0.0694]
[2022-04-05 11:37:37 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [002/100], Step [0220/0548], Total_loss: 0.4182 Loss1: 0.3462 Loss2: 0.0720]
[2022-04-05 11:37:45 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [002/100], Step [0240/0548], Total_loss: 0.4939 Loss1: 0.3935 Loss2: 0.1005]
[2022-04-05 11:37:52 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [002/100], Step [0260/0548], Total_loss: 0.3807 Loss1: 0.3143 Loss2: 0.0664]
[2022-04-05 11:38:00 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [002/100], Step [0280/0548], Total_loss: 0.3637 Loss1: 0.2979 Loss2: 0.0658]
[2022-04-05 11:38:08 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [002/100], Step [0300/0548], Total_loss: 0.3844 Loss1: 0.3163 Loss2: 0.0681]
[2022-04-05 11:38:15 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [002/100], Step [0320/0548], Total_loss: 0.3720 Loss1: 0.3049 Loss2: 0.0670]
[2022-04-05 11:38:23 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [002/100], Step [0340/0548], Total_loss: 0.3709 Loss1: 0.3032 Loss2: 0.0677]
[2022-04-05 11:38:30 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [002/100], Step [0360/0548], Total_loss: 0.3754 Loss1: 0.3054 Loss2: 0.0700]
[2022-04-05 11:38:38 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [002/100], Step [0380/0548], Total_loss: 0.3572 Loss1: 0.2908 Loss2: 0.0664]
[2022-04-05 11:38:45 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [002/100], Step [0400/0548], Total_loss: 0.3695 Loss1: 0.2978 Loss2: 0.0717]
[2022-04-05 11:38:53 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [002/100], Step [0420/0548], Total_loss: 0.3804 Loss1: 0.3102 Loss2: 0.0703]
[2022-04-05 11:39:01 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [002/100], Step [0440/0548], Total_loss: 0.3576 Loss1: 0.2909 Loss2: 0.0667]
